     3   2 0.922885E+02  0.000000E+00  -.429022E+01  -.190515E+01  -.224465E+01
     3   3 0.109904E+04  -.100000E+01  -.492283E+01  -.143975E+01  -.211594E+01
     3   4 0.832338E+02  -.247146E+00  -.498087E+01  -.184528E+01  -.300000E+01
     3   5 0.585930E+03  -.675652E+00  -.456500E+01  -.172481E+01  -.219553E+01
     3   6 0.214963E+04  0.000000E+00  -.495356E+01  -.170000E+01  -.141216E+01
     3   7 0.566189E+03  -.553304E+00  -.384106E+01  -.176443E+01  -.300000E+01
     3   8 0.399621E+02  -.667054E-01  -.451307E+01  -.187706E+01  -.259439E+01
     3   9 0.436120E+03  -.682706E+00  -.425000E+01  -.144882E+01  -.239768E+01
     3  10 0.110748E+04  0.000000E+00  -.354228E+01  -.155006E+01  -.224552E+01
     3  11 0.107579E+04  0.000000E+00  -.461396E+01  -.149728E+01  -.205629E+01
